Median Unit Price,Area (SQM),Average Resale Price,HDB Town,Median_Resale_Price,Number of Records,Planning_Region,Sales,Storey_Level,Total Resale Price,Unit Area (PSF),Year-Month,Year,Code,Col,Name,Name Sg,Row
4782.608696,69,361500,QUEENSTOWN,330000,1,Central Region,6,Low,2169000,486.7316154,3,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
4396.551724,77.33333333,485098.6667,QUEENSTOWN,340000,1,Central Region,9,Low,4365888,582.7653161,4,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
7200,82.5,555788.8,QUEENSTOWN,594000,1,Central Region,10,Low,5557888,625.8729586,5,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
4619.181946,70.9,372988.8,QUEENSTOWN,327500,1,Central Region,10,Low,3729888,488.74227,6,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
4771.167048,72.83333333,416000,QUEENSTOWN,347500,1,Central Region,6,Low,2496000,530.6320646,7,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
4238.754325,82.57142857,513142.8571,QUEENSTOWN,350000,1,Central Region,7,Low,3592000,577.3495547,8,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
6400,62.5,400000,QUEENSTOWN,400000,1,Central Region,2,Low,800000,594.5800314,9,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
6413.043478,92,517666.6667,QUEENSTOWN,590000,1,Central Region,3,Low,1553000,522.7484085,10,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
6450.617284,81,503000,QUEENSTOWN,522500,1,Central Region,6,Low,3018000,576.9169672,11,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
5166.666667,60,310000,QUEENSTOWN,310000,1,Central Region,1,Low,310000,479.9995045,12,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
5598.802395,83.5,506250,QUEENSTOWN,467500,1,Central Region,4,Mid,2025000,563.2599942,1,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
5701.357466,73.66666667,461666.6667,QUEENSTOWN,420000,1,Central Region,3,Mid,1385000,582.2209725,2,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
7676.09863,91.25,641472,QUEENSTOWN,700444,1,Central Region,4,Mid,2565888,653.0932224,3,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
4432.624113,70.5,372166.6667,QUEENSTOWN,312500,1,Central Region,6,Mid,2233000,490.4318891,4,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
6064.638783,105.2,618600,QUEENSTOWN,638000,1,Central Region,5,Mid,3093000,546.2915985,5,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
6502.177068,98.42857143,641984,QUEENSTOWN,640000,1,Central Region,7,Mid,4493888,605.9452259,6,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
6258.549932,73.1,477800,QUEENSTOWN,457500,1,Central Region,10,Mid,4778000,607.2382417,7,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
4787.766451,77.07142857,454214.2857,QUEENSTOWN,369000,1,Central Region,14,Mid,6359000,547.5171484,8,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
5168.986083,77.38461539,465000,QUEENSTOWN,400000,1,Central Region,13,Mid,6045000,558.2499208,9,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
6150.26087,95.83333333,583133.3333,QUEENSTOWN,589400,1,Central Region,6,Mid,3498800,565.3034277,10,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
4558.01105,72.4,389088.8,QUEENSTOWN,330000,1,Central Region,10,Mid,3890888,499.2757919,11,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
5484.528302,66.25,356425,QUEENSTOWN,363350,1,Central Region,4,Mid,1425700,499.8188389,12,2016,QT,5,QUEENSTOWN,QUEENSTOWN,7
3874.200428,101.9565217,400565.2174,SEMBAWANG,395000,1,North Region,23,High,9213000,364.9963905,1,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3802.238532,109,418827.6,SEMBAWANG,414444,1,North Region,20,High,8376552,356.9761003,2,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3827.551702,111.037037,432805.7778,SEMBAWANG,425000,1,North Region,27,High,11685756,362.1225176,3,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3788.235295,110.8695652,424181.0435,SEMBAWANG,420000,1,North Region,23,High,9756164,355.4424202,4,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3748.016921,105.0555556,404484.5556,SEMBAWANG,393750,1,North Region,36,High,14561444,357.6953262,5,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3863.957598,104.8148148,413890.963,SEMBAWANG,405000,1,North Region,27,High,11175056,366.8543036,6,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3823.170733,109.3333333,425260.4444,SEMBAWANG,418000,1,North Region,45,High,19136720,361.3538992,7,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3821.742831,106.7575758,415238.303,SEMBAWANG,408000,1,North Region,33,High,13702864,361.3508244,8,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3848.769852,114.3076923,434555.8462,SEMBAWANG,439944,1,North Region,26,High,11298452,353.1835646,9,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3841.294298,108.1666667,420812,SEMBAWANG,415500,1,North Region,24,High,10099488,361.4306801,10,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3807.160806,109.7931034,428123.3103,SEMBAWANG,418000,1,North Region,29,High,12415576,362.2631501,11,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3695.081968,108.9285714,413013.8571,SEMBAWANG,402500,1,North Region,28,High,11564388,352.251751,12,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3606.557377,122,450750,SEMBAWANG,440000,1,North Region,4,Low,1803000,343.246605,1,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3537.815126,119,421000,SEMBAWANG,421000,1,North Region,2,Low,842000,328.6740982,2,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3397.590361,103.75,368750,SEMBAWANG,352500,1,North Region,4,Low,1475000,330.1978714,3,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3613.207547,106,390698.2857,SEMBAWANG,383000,1,North Region,7,Low,2734888,342.4254112,4,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3530.287984,111.8888889,395543.1111,SEMBAWANG,395000,1,North Region,9,Low,3559888,328.425757,5,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3950,100,371600,SEMBAWANG,395000,1,North Region,5,Low,1858000,345.2280307,6,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3384.223918,112.2857143,390510.8571,SEMBAWANG,380000,1,North Region,7,Low,2733576,323.1014838,7,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3618.421053,106.4,372400,SEMBAWANG,385000,1,North Region,5,Low,1862000,325.1609547,8,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3469.879518,103.75,360000,SEMBAWANG,360000,1,North Region,4,Low,1440000,322.3626676,9,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3401.188706,112.1666667,400314.6667,SEMBAWANG,381500,1,North Region,6,Low,2401888,331.5645065,10,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3483.950312,107.3333333,379648,SEMBAWANG,373944,1,North Region,6,Low,2277888,328.6070261,11,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3275.862069,101.5,336250,SEMBAWANG,332500,1,North Region,4,Low,1345000,307.770221,12,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3517.397881,110.1666667,391666.6667,SEMBAWANG,387500,1,North Region,6,Mid,2350000,330.2910065,1,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3732.283466,105.8333333,396814.6667,SEMBAWANG,395000,1,North Region,6,Mid,2380888,348.3337751,2,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3660.640921,110.6363636,423636.3636,SEMBAWANG,405000,1,North Region,11,Mid,4660000,355.7342526,3,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3527.800162,112.8181818,411363.6364,SEMBAWANG,398000,1,North Region,11,Mid,4525000,338.7483182,4,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3715.170277,107.6666667,401324,SEMBAWANG,400000,1,North Region,12,Mid,4815888,346.2933967,5,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3433.048433,105.3,395800,SEMBAWANG,361500,1,North Region,10,Mid,3958000,349.2028378,6,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3894.736842,95,372333.3333,SEMBAWANG,370000,1,North Region,9,Mid,3351000,364.1150741,7,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3506.857856,106.9333333,391992.5333,SEMBAWANG,375000,1,North Region,15,Mid,5879888,340.5610964,8,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3598.875351,106.7,389688.8,SEMBAWANG,384000,1,North Region,10,Mid,3896888,339.2999926,9,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3533.424284,104.7142857,379714.2857,SEMBAWANG,370000,1,North Region,7,Mid,2658000,336.8847466,10,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3661.469933,112.25,422750,SEMBAWANG,411000,1,North Region,4,Mid,1691000,349.8868434,11,2016,SB,8,SEMBAWANG,SEMBAWANG,1
3409.198238,113.5,408888.8,SEMBAWANG,386944,1,North Region,10,Mid,4088888,334.6876591,12,2016,SB,8,SEMBAWANG,SEMBAWANG,1
4293.715846,104.5714286,462138.0571,SENGKANG,449000,1,North-East Region,70,High,32349664,410.5717264,1,2016,SE,9,SENGKANG,SENGKANG,2
4373.379429,105.1818182,465603.9273,SENGKANG,460000,1,North-East Region,55,High,25608216,411.2503747,2,2016,SE,9,SENGKANG,SENGKANG,2
4341.644563,101.344086,443167.7849,SENGKANG,440000,1,North-East Region,93,High,41214604,406.2563087,3,2016,SE,9,SENGKANG,SENGKANG,2
4386.319672,100.970297,445793.8911,SENGKANG,442888,1,North-East Region,101,High,45025183,410.1765469,4,2016,SE,9,SENGKANG,SENGKANG,2
4315.656461,103.5531915,459046.9787,SENGKANG,446900,1,North-East Region,94,High,43150416,411.8356999,5,2016,SE,9,SENGKANG,SENGKANG,2
4351.227995,101.1208791,448455.6374,SENGKANG,440000,1,North-East Region,91,High,40809463,412.0111761,6,2016,SE,9,SENGKANG,SENGKANG,2
4366.198779,102.7209302,455858.186,SENGKANG,448500,1,North-East Region,86,High,39203804,412.2884419,7,2016,SE,9,SENGKANG,SENGKANG,2
4378.617281,100.0315789,442345.4421,SENGKANG,438000,1,North-East Region,95,High,42022817,410.8230271,8,2016,SE,9,SENGKANG,SENGKANG,2
4508.077182,99.04444444,448955.7333,SENGKANG,446500,1,North-East Region,90,High,40406016,421.1179441,9,2016,SE,9,SENGKANG,SENGKANG,2
4343.838248,100.6022727,438172.3295,SENGKANG,437000,1,North-East Region,88,High,38559165,404.6387795,10,2016,SE,9,SENGKANG,SENGKANG,2
4345.748082,100.9032258,443581.871,SENGKANG,438500,1,North-East Region,62,High,27502076,408.4125542,11,2016,SE,9,SENGKANG,SENGKANG,2
4329.031255,100.484375,440939.875,SENGKANG,435000,1,North-East Region,64,High,28220152,407.6722823,12,2016,SE,9,SENGKANG,SENGKANG,2
3774.978281,104.6363636,427090.9091,SENGKANG,395000,1,North-East Region,11,Low,4698000,379.1997431,1,2016,SE,9,SENGKANG,SENGKANG,2
3863.298664,103.5384615,412692.3077,SENGKANG,400000,1,North-East Region,13,Low,5365000,370.3011084,2,2016,SE,9,SENGKANG,SENGKANG,2
3911.145752,98.69230769,397461.5385,SENGKANG,386000,1,North-East Region,13,Low,5167000,374.1468996,3,2016,SE,9,SENGKANG,SENGKANG,2
3894.839338,102.7,413100,SENGKANG,400000,1,North-East Region,20,Low,8262000,373.6931155,4,2016,SE,9,SENGKANG,SENGKANG,2
4076.586431,101.5555556,404111.1111,SENGKANG,414000,1,North-East Region,9,Low,3637000,369.6812729,5,2016,SE,9,SENGKANG,SENGKANG,2
3651.997976,104.0526316,399210.5263,SENGKANG,380000,1,North-East Region,19,Low,7585000,356.4341125,6,2016,SE,9,SENGKANG,SENGKANG,2
3892.473118,93,369000,SENGKANG,362000,1,North-East Region,8,Low,2952000,368.6156445,7,2016,SE,9,SENGKANG,SENGKANG,2
3883.029722,104.3,405390,SENGKANG,405000,1,North-East Region,20,Low,8107800,361.0929994,8,2016,SE,9,SENGKANG,SENGKANG,2
3799.201369,97.38888889,396388.8889,SENGKANG,370000,1,North-East Region,18,Low,7135000,378.1311077,9,2016,SE,9,SENGKANG,SENGKANG,2
3864.788733,101.4285714,400238.0952,SENGKANG,392000,1,North-East Region,21,Low,8405000,366.5966229,10,2016,SE,9,SENGKANG,SENGKANG,2
3636.363636,110,428368,SENGKANG,400000,1,North-East Region,16,Low,6853888,361.7884359,11,2016,SE,9,SENGKANG,SENGKANG,2
4231.719876,97.1,385430,SENGKANG,410900,1,North-East Region,10,Low,3854300,368.7708894,12,2016,SE,9,SENGKANG,SENGKANG,2
3781.446541,97.84615385,404982.7692,SENGKANG,370000,1,North-East Region,13,Mid,5264776,384.5237175,1,2016,SE,9,SENGKANG,SENGKANG,2
4271.746461,105.9285714,453527.7143,SENGKANG,452500,1,North-East Region,14,Mid,6349388,397.7599583,2,2016,SE,9,SENGKANG,SENGKANG,2
3873.691555,102.3571429,423857.1429,SENGKANG,396500,1,North-East Region,14,Mid,5934000,384.7084249,3,2016,SE,9,SENGKANG,SENGKANG,2
4362.813369,102.5714286,442350,SENGKANG,447500,1,North-East Region,28,Mid,12385800,400.6544521,4,2016,SE,9,SENGKANG,SENGKANG,2
4076.362485,101.8064516,422483.871,SENGKANG,415000,1,North-East Region,31,Mid,13097000,385.5362143,5,2016,SE,9,SENGKANG,SENGKANG,2
4017.642584,101.1538462,426757.2308,SENGKANG,406400,1,North-East Region,26,Mid,11095688,391.9483436,6,2016,SE,9,SENGKANG,SENGKANG,2
4126.420453,100.5714286,428513.1429,SENGKANG,415000,1,North-East Region,21,Mid,8998776,395.8401779,7,2016,SE,9,SENGKANG,SENGKANG,2
4066.306307,106.7307692,435630.3077,SENGKANG,434000,1,North-East Region,26,Mid,11326388,379.1916741,8,2016,SE,9,SENGKANG,SENGKANG,2
4163.401254,102.08,423047.52,SENGKANG,425000,1,North-East Region,25,Mid,10576188,385.0160532,9,2016,SE,9,SENGKANG,SENGKANG,2
4092.307694,102.6315789,424052.6316,SENGKANG,420000,1,North-East Region,19,Mid,8057000,383.8566757,10,2016,SE,9,SENGKANG,SENGKANG,2
4065.733414,102.6875,424671.875,SENGKANG,417500,1,North-East Region,32,Mid,13589500,384.207877,11,2016,SE,9,SENGKANG,SENGKANG,2
3800.784035,103.9259259,406784.7407,SENGKANG,395000,1,North-East Region,27,Mid,10983188,363.6395373,12,2016,SE,9,SENGKANG,SENGKANG,2
4711.10394,110.6428571,548607.1429,SERANGOON,521250,1,North-East Region,14,High,7680500,460.6471848,1,2016,SG,9,SERANGOON,SERANGOON,3
4841.39151,99.76470588,532882.3529,SERANGOON,483000,1,North-East Region,17,High,9059000,496.2319893,2,2016,SG,9,SERANGOON,SERANGOON,3
5335.365855,105.4285714,570206.2857,SERANGOON,562500,1,North-East Region,14,High,7982888,502.4629274,3,2016,SG,9,SERANGOON,SERANGOON,3
5060.89926,92.47368421,487447.3684,SERANGOON,468000,1,North-East Region,19,High,9261500,489.711063,4,2016,SG,9,SERANGOON,SERANGOON,3
4652.876844,110.6842105,546388.8421,SERANGOON,515000,1,North-East Region,19,High,10381388,458.6131422,5,2016,SG,9,SERANGOON,SERANGOON,3
4478.442281,93.7826087,467060.3478,SERANGOON,420000,1,North-East Region,23,High,10742388,462.6803282,6,2016,SG,9,SERANGOON,SERANGOON,3
4977.750808,107.4782609,533077.2174,SERANGOON,535000,1,North-East Region,23,High,12260776,460.7865961,7,2016,SG,9,SERANGOON,SERANGOON,3
4236.671803,92.71428571,485832.7619,SERANGOON,392800,1,North-East Region,21,High,10202488,486.8223256,8,2016,SG,9,SERANGOON,SERANGOON,3
4280.57554,98.11764706,466576.4706,SERANGOON,420000,1,North-East Region,17,High,7931800,441.7800035,9,2016,SG,9,SERANGOON,SERANGOON,3
5161.933234,100.35,526500.2,SERANGOON,518000,1,North-East Region,20,High,10530004,487.4291627,10,2016,SG,9,SERANGOON,SERANGOON,3
5325.635104,108.25,610500,SERANGOON,576500,1,North-East Region,8,High,4884000,523.9479058,11,2016,SG,9,SERANGOON,SERANGOON,3
4699.477352,88.30769231,438615.3846,SERANGOON,415000,1,North-East Region,13,High,5702000,461.4404588,12,2016,SG,9,SERANGOON,SERANGOON,3
4935.622318,93.2,450000,SERANGOON,460000,1,North-East Region,5,Low,2250000,448.5666144,1,2016,SG,9,SERANGOON,SERANGOON,3
4063.860668,98.42857143,439142.8571,SERANGOON,400000,1,North-East Region,7,Low,3074000,414.4908873,2,2016,SG,9,SERANGOON,SERANGOON,3
4447.368421,95,436349.1429,SERANGOON,422500,1,North-East Region,14,Low,6108888,426.7179064,3,2016,SG,9,SERANGOON,SERANGOON,3
4097.938144,77.6,327200,SERANGOON,318000,1,North-East Region,5,Low,1636000,391.7255684,4,2016,SG,9,SERANGOON,SERANGOON,3
4540.40404,99,494314.6667,SERANGOON,449500,1,North-East Region,6,Low,2965888,463.8725221,5,2016,SG,9,SERANGOON,SERANGOON,3
4355.716879,91.83333333,390324,SERANGOON,400000,1,North-East Region,12,Low,4683888,394.8710121,6,2016,SG,9,SERANGOON,SERANGOON,3
4437.527531,93.83333333,420981.3333,SERANGOON,416388,1,North-East Region,12,Low,5051776,416.8079947,7,2016,SG,9,SERANGOON,SERANGOON,3
4307.095344,90.2,384500,SERANGOON,388500,1,North-East Region,10,Low,3845000,396.0227655,8,2016,SG,9,SERANGOON,SERANGOON,3
4052.5642,98.8125,442555.5,SERANGOON,400444,1,North-East Region,16,Low,7080888,416.0889676,9,2016,SG,9,SERANGOON,SERANGOON,3
3717.026379,83.4,364600,SERANGOON,310000,1,North-East Region,5,Low,1823000,406.1448581,10,2016,SG,9,SERANGOON,SERANGOON,3
4332.129964,92.33333333,413333.3333,SERANGOON,400000,1,North-East Region,3,Low,1240000,415.8840472,11,2016,SG,9,SERANGOON,SERANGOON,3
4242.314647,92.16666667,386481.3333,SERANGOON,391000,1,North-East Region,6,Low,2318888,389.5695354,12,2016,SG,9,SERANGOON,SERANGOON,3
4453.665283,103.2857143,493142.8571,SERANGOON,460000,1,North-East Region,7,Mid,3452000,443.5706839,1,2016,SG,9,SERANGOON,SERANGOON,3
4632.35294,105.7777778,497876.4444,SERANGOON,490000,1,North-East Region,9,Mid,4480888,437.2778571,2,2016,SG,9,SERANGOON,SERANGOON,3
4245.56213,96.57142857,446000,SERANGOON,410000,1,North-East Region,7,Mid,3122000,429.0585378,3,2016,SG,9,SERANGOON,SERANGOON,3
4075.436983,108.7,519700,SERANGOON,443000,1,North-East Region,10,Mid,5197000,444.1743939,4,2016,SG,9,SERANGOON,SERANGOON,3
4849.462365,84.54545455,416272.7273,SERANGOON,410000,1,North-East Region,11,Mid,4579000,457.423045,5,2016,SG,9,SERANGOON,SERANGOON,3
4772.727273,110,546250,SERANGOON,525000,1,North-East Region,10,Mid,5462500,461.3484974,6,2016,SG,9,SERANGOON,SERANGOON,3
4676.646707,91.09090909,423636.3636,SERANGOON,426000,1,North-East Region,11,Mid,4660000,432.0644565,7,2016,SG,9,SERANGOON,SERANGOON,3
4977.06422,93.42857143,466642.8571,SERANGOON,465000,1,North-East Region,14,Mid,6533000,464.0184615,8,2016,SG,9,SERANGOON,SERANGOON,3
4358.86761,120.1,541000,SERANGOON,523500,1,North-East Region,10,Mid,5410000,418.489536,9,2016,SG,9,SERANGOON,SERANGOON,3
4785.478548,90.9,426608.8,SERANGOON,435000,1,North-East Region,10,Mid,4266088,436.0098214,10,2016,SG,9,SERANGOON,SERANGOON,3
5383.928572,93.33333333,495083.3333,SERANGOON,502500,1,North-East Region,12,Mid,5941000,492.8013346,11,2016,SG,9,SERANGOON,SERANGOON,3
4709.364909,92.9,454268.8,SERANGOON,437500,1,North-East Region,10,Mid,4542688,454.2841048,12,2016,SG,9,SERANGOON,SERANGOON,3
4442.254632,103.5510204,455048,TAMPINES,460000,1,East Region,49,High,22297352,408.2565608,1,2016,TM,12,TAMPINES,TAMPINES,4
4573.475146,107.1395349,482692.4651,TAMPINES,490000,1,East Region,43,High,20755776,418.5536258,2,2016,TM,12,TAMPINES,TAMPINES,4
4222.37665,102.7857143,464245.5429,TAMPINES,434000,1,East Region,70,High,32497188,419.6095175,3,2016,TM,12,TAMPINES,TAMPINES,4
4365.158369,100.4545455,451315.3333,TAMPINES,438500,1,East Region,66,High,29786812,417.3888484,4,2016,TM,12,TAMPINES,TAMPINES,4
4219.640508,103.6818182,469511.4091,TAMPINES,437500,1,East Region,66,High,30987753,420.701336,5,2016,TM,12,TAMPINES,TAMPINES,4
4694.485842,106.5079365,510882.1587,TAMPINES,500000,1,East Region,63,High,32185576,445.6245526,6,2016,TM,12,TAMPINES,TAMPINES,4
4401.728844,97.68888889,443146.1111,TAMPINES,430000,1,East Region,45,High,19941575,421.4364724,7,2016,TM,12,TAMPINES,TAMPINES,4
4221.032636,103.4107143,471160.5,TAMPINES,436500,1,East Region,56,High,26384988,423.2857827,8,2016,TM,12,TAMPINES,TAMPINES,4
4627.965906,105.8780488,500972.878,TAMPINES,490000,1,East Region,41,High,20539888,439.5807148,9,2016,TM,12,TAMPINES,TAMPINES,4
4342.701171,105.2340426,488889.3617,TAMPINES,457000,1,East Region,47,High,22977800,431.6032225,10,2016,TM,12,TAMPINES,TAMPINES,4
4415.8925,105.754386,484780.0702,TAMPINES,467000,1,East Region,57,High,27632464,425.8696736,11,2016,TM,12,TAMPINES,TAMPINES,4
4578.351166,105.9333333,492822.2222,TAMPINES,485000,1,East Region,45,High,22177000,432.2032121,12,2016,TM,12,TAMPINES,TAMPINES,4
4322.716135,109.8846154,468692.3077,TAMPINES,475000,1,East Region,26,Low,12186000,396.2609524,1,2016,TM,12,TAMPINES,TAMPINES,4
4019.572954,93.66666667,391000,TAMPINES,376500,1,East Region,18,Low,7038000,387.8127095,2,2016,TM,12,TAMPINES,TAMPINES,4
4036.964981,102.8,415657.1429,TAMPINES,415000,1,East Region,35,Low,14548000,375.6405597,3,2016,TM,12,TAMPINES,TAMPINES,4
4036.109492,104.0606061,436939.3939,TAMPINES,420000,1,East Region,33,Low,14419000,390.0903407,4,2016,TM,12,TAMPINES,TAMPINES,4
4112.984823,98.83333333,412229.1667,TAMPINES,406500,1,East Region,24,Low,9893500,387.4945682,5,2016,TM,12,TAMPINES,TAMPINES,4
4060.680699,99.24444444,411483.9111,TAMPINES,403000,1,East Region,45,Low,18516776,385.1917703,6,2016,TM,12,TAMPINES,TAMPINES,4
3813.280737,104.8965517,426737.5172,TAMPINES,400000,1,East Region,29,Low,12375388,377.9461798,7,2016,TM,12,TAMPINES,TAMPINES,4
4042.259991,98.95454546,420818.1818,TAMPINES,400000,1,East Region,22,Low,9258000,395.0836824,8,2016,TM,12,TAMPINES,TAMPINES,4
4086.422785,107.1842105,447102.3158,TAMPINES,438000,1,East Region,38,Low,16989888,387.5310022,9,2016,TM,12,TAMPINES,TAMPINES,4
4216.241737,105.9,439800,TAMPINES,446500,1,East Region,20,Low,8796000,385.8243299,10,2016,TM,12,TAMPINES,TAMPINES,4
3935.991958,102.8965517,421568.9655,TAMPINES,405000,1,East Region,29,Low,12225500,380.6257422,11,2016,TM,12,TAMPINES,TAMPINES,4
4131.824889,96.80952381,407860.2857,TAMPINES,400000,1,East Region,21,Low,8565066,391.4025771,12,2016,TM,12,TAMPINES,TAMPINES,4
4262.205156,98.54054054,427518.5946,TAMPINES,420000,1,East Region,37,Mid,15818188,403.0606623,1,2016,TM,12,TAMPINES,TAMPINES,4
4040.816327,106.9090909,453176.7273,TAMPINES,432000,1,East Region,22,Mid,9969888,393.8068878,2,2016,TM,12,TAMPINES,TAMPINES,4
4155.26007,102.28,450435.52,TAMPINES,425000,1,East Region,25,Mid,11260888,409.1402975,3,2016,TM,12,TAMPINES,TAMPINES,4
4254.987463,104.6875,460496.5,TAMPINES,445444,1,East Region,32,Mid,14735888,408.6597365,4,2016,TM,12,TAMPINES,TAMPINES,4
4293.755767,98.51515152,436630.303,TAMPINES,423000,1,East Region,33,Mid,14408800,411.757188,5,2016,TM,12,TAMPINES,TAMPINES,4
4013.540509,107.2619048,455915.8095,TAMPINES,430500,1,East Region,42,Mid,19148464,394.8839597,6,2016,TM,12,TAMPINES,TAMPINES,4
4243.002545,108.4137931,466172.4138,TAMPINES,460000,1,East Region,29,Mid,13519000,399.4775487,7,2016,TM,12,TAMPINES,TAMPINES,4
4222.915254,99.5625,449302,TAMPINES,420444,1,East Region,32,Mid,14377664,419.2498388,8,2016,TM,12,TAMPINES,TAMPINES,4
4296.110414,99.625,450640.25,TAMPINES,428000,1,East Region,32,Mid,14420488,420.2347773,9,2016,TM,12,TAMPINES,TAMPINES,4
4011.784926,107.1842105,456263.1579,TAMPINES,430000,1,East Region,38,Mid,17338000,395.471266,10,2016,TM,12,TAMPINES,TAMPINES,4
4044.57435,101.3703704,448851.8519,TAMPINES,410000,1,East Region,27,Mid,12119000,411.3602599,11,2016,TM,12,TAMPINES,TAMPINES,4
4583.128985,97.0952381,426095.2381,TAMPINES,445000,1,East Region,21,Mid,8948000,407.6984828,12,2016,TM,12,TAMPINES,TAMPINES,4
5497.512438,92.76923077,502307.6923,TOA PAYOH,510000,1,Central Region,13,High,6530000,503.0327017,1,2016,TP,7,TOA PAYOH,TOA PAYOH,3
4461.538462,97.5,519564,TOA PAYOH,435000,1,Central Region,26,High,13508664,495.0679158,2,2016,TP,7,TOA PAYOH,TOA PAYOH,3
4247.159091,76.52173913,395021.2174,TOA PAYOH,325000,1,Central Region,23,High,9085488,479.5853818,3,2016,TP,7,TOA PAYOH,TOA PAYOH,3
6478.78456,86.97619048,520847.0476,TOA PAYOH,563500,1,Central Region,42,High,21875576,556.3398519,4,2016,TP,7,TOA PAYOH,TOA PAYOH,3
5060.240964,83,492628.7059,TOA PAYOH,420000,1,Central Region,17,High,8374688,551.4066103,5,2016,TP,7,TOA PAYOH,TOA PAYOH,3
4977.605863,81.86666667,509459.2,TOA PAYOH,407500,1,Central Region,30,High,15283776,578.1395062,6,2016,TP,7,TOA PAYOH,TOA PAYOH,3
6654.929577,94.66666667,583732.4444,TOA PAYOH,630000,1,Central Region,27,High,15760776,572.8581456,7,2016,TP,7,TOA PAYOH,TOA PAYOH,3
4942.528736,87,504848.3871,TOA PAYOH,430000,1,Central Region,31,High,15650300,539.1033941,8,2016,TP,7,TOA PAYOH,TOA PAYOH,3
4291.754757,81.55172414,460275.8621,TOA PAYOH,350000,1,Central Region,29,High,13348000,524.3429082,9,2016,TP,7,TOA PAYOH,TOA PAYOH,3
4355.123675,78.06896552,399409.931,TOA PAYOH,340000,1,Central Region,29,High,11582888,475.3032458,10,2016,TP,7,TOA PAYOH,TOA PAYOH,3
5297.53038,87.96551724,506639.7241,TOA PAYOH,466000,1,Central Region,29,High,14692552,535.0780349,11,2016,TP,7,TOA PAYOH,TOA PAYOH,3
5304.301646,85.59090909,509671.6364,TOA PAYOH,454000,1,Central Region,22,High,11212776,553.2140124,12,2016,TP,7,TOA PAYOH,TOA PAYOH,3
3688.52459,85.4,385200,TOA PAYOH,315000,1,Central Region,5,Low,1926000,419.0431574,1,2016,TP,7,TOA PAYOH,TOA PAYOH,3
4648.390942,83.9,398300,TOA PAYOH,390000,1,Central Region,10,Low,3983000,441.0407228,2,2016,TP,7,TOA PAYOH,TOA PAYOH,3
