Year,Year-Month,Planning Region,HDB Town,Storey_Level,Area (SQM),Total Resale Price,Average Resale Price,Median Resale Price,Unit Area (PSF),Sales
2013,2013-8,West Region,BUKIT PANJANG,Low,96.5,842000,421000,421000,405.3079553,2
2013,2013-8,West Region,BUKIT PANJANG,Mid,109.0909091,5084000,462181.8182,460000,393.5995937,11
2013,2013-8,West Region,BUKIT PANJANG,High,102.16,11878688,475147.52,460000,432.093694,25
2013,2013-8,West Region,CHOA CHU KANG,Low,100.1666667,2519000,419833.3333,432000,389.3893248,6
2013,2013-8,West Region,CHOA CHU KANG,Mid,108.5789474,8663800,455989.4737,455000,390.1571192,19
2013,2013-8,West Region,CHOA CHU KANG,High,112.9565217,11193776,486685.913,458888,400.2836127,23
2013,2013-8,West Region,CLEMENTI,Low,80.88888889,3791388,421265.3333,432000,483.8349064,9
2013,2013-8,West Region,CLEMENTI,Mid,75.5,3288000,411000,387500,505.7375681,8
2013,2013-8,West Region,CLEMENTI,High,84.12,12667188,506687.52,472800,559.591732,25
2013,2013-8,West Region,JURONG EAST,Low,109.75,1930000,482500,470000,408.4351725,4
2013,2013-8,West Region,JURONG EAST,Mid,89,2861571.43,408795.9186,442000,426.7238239,7
2013,2013-8,West Region,JURONG EAST,High,93.0952381,9655888,459804.1905,407000,458.8553541,21
2013,2013-8,West Region,JURONG WEST,Low,95.31578947,7934000,417578.9474,420000,407.0090738,19
2013,2013-8,West Region,JURONG WEST,Mid,111.7692308,12677153,487582.8077,473500,405.2812085,26
2013,2013-8,West Region,JURONG WEST,High,98.82089552,30626876,457117.5522,470000,429.7436399,67
2013,2013-9,Central Region,BISHAN,Low,107.5,4424888,553111,504944,478.0069124,8
2013,2013-9,Central Region,BISHAN,Mid,106.3333333,3431000,571833.3333,562500,499.6091516,6
2013,2013-9,Central Region,BISHAN,High,106.125,4824000,603000,621000,527.8736145,8
2013,2013-9,Central Region,BUKIT MERAH,Low,86.53846154,6920000,532307.6923,605000,571.4574746,13
2013,2013-9,Central Region,BUKIT MERAH,Mid,82.42857143,7234688,516763.4286,499000,582.4308138,14
2013,2013-9,Central Region,BUKIT MERAH,High,87.32258065,19004838,613059.2903,673000,652.2382466,31
2013,2013-9,Central Region,BUKIT TIMAH,Low,82,1035000,517500,517500,586.3093869,2
2013,2013-9,Central Region,CENTRAL AREA,Mid,60.25,1727000,431750,450000,665.741516,4
2013,2013-9,Central Region,CENTRAL AREA,High,64.2,2175500,435100,474500,629.6285331,5
2013,2013-9,Central Region,GEYLANG,Low,68,1540000,385000,302500,525.995662,4
2013,2013-9,Central Region,GEYLANG,Mid,82,3139000,523166.6667,506500,592.7295219,6
2013,2013-9,Central Region,GEYLANG,High,82.915,9088388,454419.4,403000,509.1597968,20
2013,2013-9,Central Region,KALLANG/WHAMPOA,Low,79.11111111,3740600,415622.2222,438800,488.080685,9
2013,2013-9,Central Region,KALLANG/WHAMPOA,Mid,85.28181818,5073000,461181.8182,485000,502.3958832,11
2013,2013-9,Central Region,KALLANG/WHAMPOA,High,87.36842105,10386576,546661.8947,525000,581.2924213,19
2013,2013-9,Central Region,MARINE PARADE,Mid,59,375000,375000,375000,590.4859952,1
2013,2013-9,Central Region,MARINE PARADE,High,103.375,5868776,733597,835944,659.2837474,8
2013,2013-9,Central Region,QUEENSTOWN,Low,73,5156500,468772.7273,341000,596.5815559,11
2013,2013-9,Central Region,QUEENSTOWN,Mid,61.25,2884500,360562.5,357500,546.896078,8
2013,2013-9,Central Region,QUEENSTOWN,High,73.82352941,9102888,535464,538000,673.8540131,17
2013,2013-9,Central Region,TOA PAYOH,Low,77.54545455,4525888,411444.3636,360000,492.9298485,11
2013,2013-9,Central Region,TOA PAYOH,Mid,74.33333333,3399800,377755.5556,351000,472.1256518,9
2013,2013-9,Central Region,TOA PAYOH,High,88.88461539,13634500,524403.8462,497000,548.1123863,26
2013,2013-9,East Region,BEDOK,Low,87.55555556,7317000,406500,404000,431.327539,18
2013,2013-9,East Region,BEDOK,Mid,87.26923077,11328000,435692.3077,386500,463.8195926,26
2013,2013-9,East Region,BEDOK,High,82.97826087,20240400,440008.6957,425500,492.6372834,46
2013,2013-9,East Region,PASIR RIS,Low,123.6428571,7222000,515857.1429,498000,387.6062416,14
2013,2013-9,East Region,PASIR RIS,Mid,112.7272727,5464500,496772.7273,450000,409.4106076,11
2013,2013-9,East Region,PASIR RIS,High,122.625,8676000,542250,499000,410.8193451,16
2013,2013-9,East Region,TAMPINES,Low,109.96,12386000,495440,488000,418.5879109,25
2013,2013-9,East Region,TAMPINES,Mid,102.8214286,13510688,482524.5714,469000,435.9795771,28
2013,2013-9,East Region,TAMPINES,High,103.2926829,20306264,495274.7317,490000,445.4582013,41
2013,2013-9,North Region,SEMBAWANG,Low,105.6666667,1373000,457666.6667,426000,402.3848497,3
2013,2013-9,North Region,SEMBAWANG,Mid,107.7272727,5270000,479090.9091,466000,413.1641305,11
2013,2013-9,North Region,SEMBAWANG,High,108.4736842,9461888,497994.1053,485888,426.5109219,19
2013,2013-9,North Region,WOODLANDS,Low,106.9090909,9414000,427909.0909,410500,371.8495174,22
2013,2013-9,North Region,WOODLANDS,Mid,103.3939394,14212914,430694.3636,423000,386.9941957,33
2013,2013-9,North Region,WOODLANDS,High,108.4736842,17579000,462605.2632,443000,396.201873,38
2013,2013-9,North Region,YISHUN,Low,87.56,9638000,385520,370000,409.0453933,25
2013,2013-9,North Region,YISHUN,Mid,93,8890000,423333.3333,402000,422.8923834,21
2013,2013-9,North Region,YISHUN,High,90.17391304,19023976,413564.6957,379500,426.0817053,46
2013,2013-9,North-East Region,ANG MO KIO,Low,79.15384615,5231500,402423.0769,405000,472.3252907,13
2013,2013-9,North-East Region,ANG MO KIO,Mid,76.33333333,4665000,388750,372500,473.1365732,12
2013,2013-9,North-East Region,ANG MO KIO,High,82.26470588,14992888,440967.2941,399000,497.9929287,34
2013,2013-9,North-East Region,HOUGANG,Low,104.2142857,6673000,476642.8571,447500,424.9092432,14
2013,2013-9,North-East Region,HOUGANG,Mid,106.2941176,8505000,500294.1176,465000,437.2668068,17
2013,2013-9,North-East Region,HOUGANG,High,94.20588235,15520488,456484.9412,446500,450.1723112,34
2013,2013-9,North-East Region,PUNGGOL,Low,106.2,2494000,498800,490000,436.3472806,5
2013,2013-9,North-East Region,PUNGGOL,Mid,105.5,2068000,517000,517500,455.2693665,4
2013,2013-9,North-East Region,PUNGGOL,High,105.1904762,11430688,544318.4762,545000,480.736393,21
2013,2013-9,North-East Region,SENGKANG,Low,113.1111111,4800500,533388.8889,538000,438.0957516,9
2013,2013-9,North-East Region,SENGKANG,Mid,102.7272727,5578000,507090.9091,496000,458.5961581,11
2013,2013-9,North-East Region,SENGKANG,High,103.7111111,24397964,542176.9778,550000,485.6754272,45
2013,2013-9,North-East Region,SERANGOON,Low,105,1476888,492296,509888,435.5794213,3
2013,2013-9,North-East Region,SERANGOON,Mid,81.625,3705000,463125,392000,527.115002,8
2013,2013-9,North-East Region,SERANGOON,High,89.4,7447300,496486.6667,445000,515.9414462,15
2013,2013-9,West Region,BUKIT BATOK,Low,90.46153846,5484988,421922.1538,395000,433.3099938,13
2013,2013-9,West Region,BUKIT BATOK,Mid,82.64705882,6643000,390764.7059,340000,439.2565779,17
2013,2013-9,West Region,BUKIT BATOK,High,98.58823529,8349500,491147.0588,448000,462.8249899,17
2013,2013-9,West Region,BUKIT PANJANG,Low,95.66666667,2372000,395333.3333,387500,383.9132825,6
2013,2013-9,West Region,BUKIT PANJANG,Mid,107.2,2283000,456600,420000,395.7049358,5
2013,2013-9,West Region,BUKIT PANJANG,High,106.3529412,9441000,555352.9412,547000,485.1208238,17
2013,2013-9,West Region,CHOA CHU KANG,Low,116,1847000,461750,471000,369.8105193,4
2013,2013-9,West Region,CHOA CHU KANG,Mid,118.2307692,6292800,484061.5385,450000,380.364877,13
2013,2013-9,West Region,CHOA CHU KANG,High,112.2307692,12445888,478688,457000,396.2515249,26
2013,2013-9,West Region,CLEMENTI,Low,85,2674000,445666.6667,410000,487.1038615,6
2013,2013-9,West Region,CLEMENTI,Mid,74.8,3993300,399330,369500,495.9760276,10
2013,2013-9,West Region,CLEMENTI,High,88.84615385,6727200,517476.9231,495000,541.1064377,13
2013,2013-9,West Region,JURONG EAST,Low,92.5,2589000,431500,363000,433.3805465,6
2013,2013-9,West Region,JURONG EAST,Mid,84.5,3845500,384550,348500,422.7916995,10
2013,2013-9,West Region,JURONG EAST,High,99.9,4841000,484100,440000,450.1942461,10
2013,2013-9,West Region,JURONG WEST,Low,95.84210526,7988388,420441.4737,430000,407.5487359,19
2013,2013-9,West Region,JURONG WEST,Mid,96.13636364,9372100,426004.5455,426000,411.6772689,22
2013,2013-9,West Region,JURONG WEST,High,102.4237288,26695376,452464,455000,410.4060871,59
2014,2014-1,Central Region,BISHAN,Low,99.5,2091000,522750,481500,488.0915694,4
2014,2014-1,Central Region,BISHAN,Mid,122.5,2615088,653772,667000,495.8160412,4
2014,2014-1,Central Region,BISHAN,High,104.5555556,5771000,641222.2222,508000,569.7597903,9
2014,2014-1,Central Region,BUKIT MERAH,Low,86.16666667,3281000,546833.3333,560000,589.5844666,6
2014,2014-1,Central Region,BUKIT MERAH,Mid,67.7,4118500,411850,380000,565.1721426,10
2014,2014-1,Central Region,BUKIT MERAH,High,92.06666667,18548588,618286.2667,663500,623.9036497,30
2014,2014-1,Central Region,BUKIT TIMAH,High,111.5,1390000,695000,695000,579.0822896,2
2014,2014-1,Central Region,CENTRAL AREA,Mid,74.75,1888800,472200,432500,586.8743537,4
2014,2014-1,Central Region,CENTRAL AREA,High,73.25,4258888,532361,513000,675.1945821,8
2014,2014-1,Central Region,GEYLANG,Low,74.57142857,2563500,366214.2857,360000,456.239796,7
2014,2014-1,Central Region,GEYLANG,Mid,66.54545455,3902500,354772.7273,296500,495.2929842,11
2014,2014-1,Central Region,GEYLANG,High,83.25294118,8041000,473000,340000,527.8273635,17
2014,2014-1,Central Region,KALLANG/WHAMPOA,Low,97.6,2515000,503000,490000,478.7937945,5
2014,2014-1,Central Region,KALLANG/WHAMPOA,Mid,82.375,3527000,440875,449000,497.2220625,8
2014,2014-1,Central Region,KALLANG/WHAMPOA,High,82.71428571,9657576,459884.5714,380000,516.5337005,21
2014,2014-1,Central Region,MARINE PARADE,Low,92.5,1158000,579000,579000,581.5233753,2
2014,2014-1,Central Region,MARINE PARADE,Mid,65,839000,419500,419500,599.5825076,2
2014,2014-1,Central Region,MARINE PARADE,High,79.81818182,5699500,518136.3636,440000,603.0767527,11
2014,2014-1,Central Region,QUEENSTOWN,Low,73.33333333,2733000,455500,386000,577.0551228,6
2014,2014-1,Central Region,QUEENSTOWN,Mid,67.28571429,2908388,415484,360000,573.669529,7
2014,2014-1,Central Region,QUEENSTOWN,High,74.68421053,9870000,519473.6842,452000,646.1972461,19
2014,2014-1,Central Region,TOA PAYOH,Low,83.71428571,3061000,437285.7143,510000,485.2840967,7
2014,2014-1,Central Region,TOA PAYOH,Mid,64.9,3406500,340650,339000,487.6340709,10
2014,2014-1,Central Region,TOA PAYOH,High,81.54545455,9725188,442054,382500,503.6234137,22
2014,2014-1,East Region,BEDOK,Low,74.85714286,7688500,366119.0476,333000,454.3802254,21
2014,2014-1,East Region,BEDOK,Mid,82.73333333,6126000,408400,358000,458.6015905,15
2014,2014-1,East Region,BEDOK,High,84.8974359,16720300,428725.641,420000,469.1537913,39
2014,2014-1,East Region,PASIR RIS,Low,127.2727273,5722000,520181.8182,485000,379.7083638,11
2014,2014-1,East Region,PASIR RIS,Mid,115.3636364,5141000,467363.6364,460000,376.3711512,11
2014,2014-1,East Region,PASIR RIS,High,124.2173913,12198000,530347.8261,510000,396.6511651,23
2014,2014-1,East Region,TAMPINES,Low,105.5789474,8739300,459963.1579,460000,404.7399418,19
2014,2014-1,East Region,TAMPINES,Mid,90.64285714,11915000,425535.7143,415000,436.1468845,28
2014,2014-1,East Region,TAMPINES,High,97.40625,14951277,467227.4063,472500,445.6273434,32
2014,2014-1,North Region,SEMBAWANG,Low,105,1252000,417333.3333,415000,369.2530751,3
2014,2014-1,North Region,SEMBAWANG,Mid,112.1666667,2730000,455000,454000,376.8581644,6
2014,2014-1,North Region,SEMBAWANG,High,104.1666667,8229888,457216,436500,407.7772555,18
2014,2014-1,North Region,WOODLANDS,Low,109.6666667,3822800,424755.5556,397000,359.827847,9
2014,2014-1,North Region,WOODLANDS,Mid,107.96,10734000,429360,429000,369.4783981,25
2014,2014-1,North Region,WOODLANDS,High,104.2162162,15924688,430396.973,418000,383.6756634,37
2014,2014-1,North Region,YISHUN,Low,81.45,7038888,351944.4,326500,401.4332267,20
2014,2014-1,North Region,YISHUN,Mid,87.19230769,9788388,376476.4615,347500,401.134487,26
2014,2014-1,North Region,YISHUN,High,86.125,15404188,385104.7,357844,415.4128531,40
2014,2014-1,North-East Region,ANG MO KIO,Low,69,3385000,338500,334000,455.7639054,10
2014,2014-1,North-East Region,ANG MO KIO,Mid,72.5,5885500,367843.75,346000,471.3632509,16
2014,2014-1,North-East Region,ANG MO KIO,High,80.29411765,14562776,428316.9412,388000,495.577828,34
2014,2014-1,North-East Region,HOUGANG,Low,110.6153846,6694500,514961.5385,500000,432.5034792,13
2014,2014-1,North-East Region,HOUGANG,Mid,97.41176471,7666000,450941.1765,435000,430.0696823,17
2014,2014-1,North-East Region,HOUGANG,High,97.96875,15198776,474961.75,444000,450.4031455,32
2014,2014-1,North-East Region,PUNGGOL,Low,97,2327000,465400,470000,445.7434707,5
2014,2014-1,North-East Region,PUNGGOL,Mid,101.5,973000,486500,486500,445.2943123,2
2014,2014-1,North-East Region,PUNGGOL,High,103.8125,8159776,509986,502500,456.392974,16
2014,2014-1,North-East Region,SENGKANG,Low,102,3106000,443714.2857,400000,404.1416267,7
2014,2014-1,North-East Region,SENGKANG,Mid,105.4736842,9524500,501289.4737,480000,441.5448407,19
2014,2014-1,North-East Region,SENGKANG,High,104.3658537,21228500,517768.2927,510000,460.9006995,41
2014,2014-1,North-East Region,SERANGOON,Low,100.5833333,5888800,490733.3333,411000,453.2625944,12
2014,2014-1,North-East Region,SERANGOON,Mid,99,3863800,482975,486000,453.2312037,8
2014,2014-1,North-East Region,SERANGOON,High,99.42857143,3680888,525841.1429,515000,491.3304828,7
2014,2014-1,West Region,BUKIT BATOK,Low,96.875,3331000,416375,419000,399.3036461,8
2014,2014-1,West Region,BUKIT BATOK,Mid,92.36363636,4551888,413808,362000,416.2250415,11
2014,2014-1,West Region,BUKIT BATOK,High,98.22222222,8215888,456438.2222,411500,431.7204243,18
2014,2014-1,West Region,BUKIT PANJANG,Low,106,2402888,400481.3333,411000,350.9997107,6
2014,2014-1,West Region,BUKIT PANJANG,Mid,94.6,1911388,382277.6,388000,375.4205659,5
2014,2014-1,West Region,BUKIT PANJANG,High,105.64,11627776,465111.04,458000,409.033239,25
2014,2014-1,West Region,CHOA CHU KANG,Low,118.1666667,2874000,479000,462000,376.5918129,6
2014,2014-1,West Region,CHOA CHU KANG,Mid,108.4285714,3065999,437999.8571,439999,375.2844577,7
2014,2014-1,West Region,CHOA CHU KANG,High,112.4285714,6490000,463571.4286,454000,383.063096,14
2014,2014-1,West Region,CLEMENTI,Low,87,2717000,452833.3333,410000,483.5590114,6
2014,2014-1,West Region,CLEMENTI,Mid,87,2660000,443333.3333,404000,473.4144168,6
2014,2014-1,West Region,CLEMENTI,High,76.47619048,9264300,441157.1429,388000,535.9168533,21
2014,2014-1,West Region,JURONG EAST,Low,111,1381800,460600,453000,385.5061409,3
2014,2014-1,West Region,JURONG EAST,Mid,97.18181818,4790300,435481.8182,460000,416.3085717,11
2014,2014-1,West Region,JURONG EAST,High,88.94444444,7692100,427338.8889,352300,446.3586293,18
2014,2014-1,West Region,JURONG WEST,Low,97.76190476,8482888,403947.0476,412000,383.8708455,21
2014,2014-1,West Region,JURONG WEST,Mid,100.3043478,9410500,409152.1739,412000,378.9618136,23
2014,2014-1,West Region,JURONG WEST,High,103,16300800,465737.1429,465000,420.0819251,35
2014,2014-10,Central Region,BISHAN,Low,95.85714286,3657000,522428.5714,480000,506.3289807,7
2014,2014-10,Central Region,BISHAN,Mid,109.5,3721000,620166.6667,600000,526.1682593,6
2014,2014-10,Central Region,BISHAN,High,113.5,10718488,669905.5,663900,548.3376008,16
2014,2014-10,Central Region,BUKIT MERAH,Low,74.33333333,5218000,434833.3333,357500,543.4624797,12
2014,2014-10,Central Region,BUKIT MERAH,Mid,82.61111111,8818000,489888.8889,512500,550.9211833,18
2014,2014-10,Central Region,BUKIT MERAH,High,86.96875,17945388,560793.375,574000,599.0595446,32
2014,2014-10,Central Region,BUKIT TIMAH,High,125,1580000,790000,790000,587.147781,2
2014,2014-10,Central Region,CENTRAL AREA,Low,85,490000,490000,490000,535.5592195,1
2014,2014-10,Central Region,CENTRAL AREA,Mid,66,1202000,400666.6667,382000,563.9876876,3
2014,2014-10,Central Region,CENTRAL AREA,High,73,2305000,461000,480000,586.6896286,5
2014,2014-10,Central Region,GEYLANG,Low,74.3,3760688,341880.7273,290000,427.4803448,11
2014,2014-10,Central Region,GEYLANG,Mid,70.87857143,4555000,325357.1429,322500,426.4574793,14
2014,2014-10,Central Region,GEYLANG,High,84.18235294,7097000,417470.5882,360000,460.7179882,17
2014,2014-10,Central Region,KALLANG/WHAMPOA,Low,75.88888889,3631000,403444.4444,315000,493.8964344,9
2014,2014-10,Central Region,KALLANG/WHAMPOA,Mid,80.00769231,5520800,424676.9231,360000,493.125276,13
2014,2014-10,Central Region,KALLANG/WHAMPOA,High,76.11111111,11377000,421370.3704,365000,514.3352355,27
2014,2014-10,Central Region,MARINE PARADE,Low,92.5,1030000,515000,515000,517.244453,2
2014,2014-10,Central Region,MARINE PARADE,Mid,72.8,2165000,433000,400000,552.5694402,5
2014,2014-10,Central Region,MARINE PARADE,High,91.8,6055355,605535.5,536277.5,612.8120176,10
2014,2014-10,Central Region,QUEENSTOWN,Low,76.8,2307000,461400,345000,558.1445851,5
2014,2014-10,Central Region,QUEENSTOWN,Mid,76.14285714,3213000,459000,420000,560.0333141,7
2014,2014-10,Central Region,QUEENSTOWN,High,80.71875,18119887.99,566246.4997,561000,651.7205992,32
2014,2014-10,Central Region,TOA PAYOH,Low,82.5,4118000,411800,341500,463.7273806,10
2014,2014-10,Central Region,TOA PAYOH,Mid,87.38461539,5907000,454384.6154,385000,483.0799193,13
2014,2014-10,Central Region,TOA PAYOH,High,72.04347826,9068864,394298.4348,365000,508.4646049,23
2014,2014-10,East Region,BEDOK,Low,78.375,8545000,356041.6667,327500,422.0400027,24
2014,2014-10,East Region,BEDOK,Mid,85.42857143,8102776,385846.4762,372888,419.6060487,21
2014,2014-10,East Region,BEDOK,High,88.86440678,25986576,440450.4407,423000,460.4680996,59
2014,2014-10,East Region,PASIR RIS,Low,124.3846154,6446500,495884.6154,472000,370.3772585,13
2014,2014-10,East Region,PASIR RIS,Mid,121.0909091,5153000,468454.5455,448000,359.4067781,11
2014,2014-10,East Region,PASIR RIS,High,116.2666667,14165600,472186.6667,443500,377.3017709,30
2014,2014-10,East Region,TAMPINES,Low,99.83870968,13630888,439706.0645,420000,409.1606328,31
2014,2014-10,East Region,TAMPINES,Mid,109.2391304,22185188,482286.6957,490000,410.1638612,46
2014,2014-10,East Region,TAMPINES,High,103.5223881,32601864,486594.9851,460000,436.6803931,67
2014,2014-10,North Region,SEMBAWANG,Low,110.5,2424000,404000,419500,339.663932,6
2014,2014-10,North Region,SEMBAWANG,Mid,106.2307692,5482888,421760.6154,425000,368.8468183,13
2014,2014-10,North Region,SEMBAWANG,High,104.44,10556664,422266.56,410000,375.6212666,25
2014,2014-10,North Region,WOODLANDS,Low,107.0666667,11806500,393550,379500,341.4884194,30
2014,2014-10,North Region,WOODLANDS,Mid,109.3181818,8987588,408526.7273,380000,347.1829753,22
2014,2014-10,North Region,WOODLANDS,High,106.6025641,32328664,414470.0513,397500,361.2067434,78
2014,2014-10,North Region,YISHUN,Low,88.125,5550500,346906.25,314000,365.715477,16
2014,2014-10,North Region,YISHUN,Mid,82.90909091,11071688,335505.697,308888,375.9482707,33
2014,2014-10,North Region,YISHUN,High,91.15555556,16556888,367930.8444,365000,374.9845726,45
2014,2014-10,North-East Region,ANG MO KIO,Low,85,4805776,400481.3333,388444,437.7172863,12
2014,2014-10,North-East Region,ANG MO KIO,Mid,84.06666667,6184000,412266.6667,370000,455.6010748,15
2014,2014-10,North-East Region,ANG MO KIO,High,83.6,17451888,436297.2,385000,484.8489886,40
2014,2014-10,North-East Region,HOUGANG,Low,102,9005000,450250,412500,410.0944533,20
2014,2014-10,North-East Region,HOUGANG,Mid,89.16666667,7056000,392000,359000,408.4264702,18
2014,2014-10,North-East Region,HOUGANG,High,100.25,15833576,439821.5556,421500,407.5890186,36
2014,2014-10,North-East Region,PUNGGOL,Low,91.2,2008000,401600,418000,409.0997475,5
2014,2014-10,North-East Region,PUNGGOL,Mid,99.83333333,2641076,440179.3333,450000,409.623083,6
2014,2014-10,North-East Region,PUNGGOL,High,103.2580645,14212776,458476.6452,460000,412.4996486,31
2014,2014-10,North-East Region,SENGKANG,Low,100.5625,6919000,432437.5,417500,399.5007805,16
2014,2014-10,North-East Region,SENGKANG,Mid,106.5714286,6618000,472714.2857,461500,412.0864033,14
2014,2014-10,North-East Region,SENGKANG,High,103.0833333,28003800,466730,451500,420.6371333,60
2014,2014-10,North-East Region,SERANGOON,Low,93.6875,6668000,416750,402000,413.2608874,16
2014,2014-10,North-East Region,SERANGOON,Mid,92.5,4895776,489577.6,476944,491.7112581,10
2014,2014-10,North-East Region,SERANGOON,High,106.2727273,6012000,546545.4545,580000,477.7875252,11
2014,2014-10,West Region,BUKIT BATOK,Low,79,2633000,329125,326500,387.0473751,8
2014,2014-10,West Region,BUKIT BATOK,Mid,76,4542500,324464.2857,286500,396.628259,14
2014,2014-10,West Region,BUKIT BATOK,High,84.30555556,13455000,373750,310000,411.8654408,36
2014,2014-10,West Region,BUKIT PANJANG,Low,98.33333333,3284000,364888.8889,355000,344.7388459,9
2014,2014-10,West Region,BUKIT PANJANG,Mid,105.8,4087000,408700,410000,358.8800491,10
2014,2014-10,West Region,BUKIT PANJANG,High,107.1515152,15069675,456656.8182,460000,395.9332506,33
2014,2014-10,West Region,CHOA CHU KANG,Low,114.6666667,2546000,424333.3333,371000,343.7955941,6
2014,2014-10,West Region,CHOA CHU KANG,Mid,111.1818182,4612500,419318.1818,410000,350.3807741,11
2014,2014-10,West Region,CHOA CHU KANG,High,107.6857143,14560088,416002.5143,390000,358.8956612,35
2014,2014-10,West Region,CLEMENTI,Low,70.75,1503000,375750,369000,493.4042553,4
2014,2014-10,West Region,CLEMENTI,Mid,86.7,4541888,454188.8,435000,486.6846723,10
2014,2014-10,West Region,CLEMENTI,High,85.66666667,8425800,468100,401000,507.6414993,18
2014,2014-10,West Region,JURONG EAST,Low,81.375,2888000,361000,339000,412.1416884,8
2014,2014-10,West Region,JURONG EAST,Mid,91.85714286,2802000,400285.7143,315000,404.8438103,7
2014,2014-10,West Region,JURONG EAST,High,96.58333333,10381100,432545.8333,429900,416.0641423,24
2014,2014-10,West Region,JURONG WEST,Low,106.1666667,14718000,408833.3333,408000,357.7572648,36
2014,2014-10,West Region,JURONG WEST,Mid,103.6,10307888,412315.52,423000,369.7432656,25
2014,2014-10,West Region,JURONG WEST,High,103.6511628,37564743,436799.3372,429000,391.5057436,86
2014,2014-11,Central Region,BISHAN,Low,128,647000,647000,647000,469.5962894,1
2014,2014-11,Central Region,BISHAN,Mid,92.63636364,5627000,511545.4545,515000,513.0185594,11
2014,2014-11,Central Region,BISHAN,High,103.6,5970000,597000,582500,535.3587698,10
2014,2014-11,Central Region,BUKIT MERAH,Low,87.875,4183800,522975,540000,552.8991677,8
2014,2014-11,Central Region,BUKIT MERAH,Mid,69.9,4089000,408900,351000,543.4633737,10
2014,2014-11,Central Region,BUKIT MERAH,High,78.85294118,17927000,527264.7059,497500,621.2138791,34
2014,2014-11,Central Region,BUKIT TIMAH,Mid,76,430000,430000,430000,525.6361297,1
2014,2014-11,Central Region,BUKIT TIMAH,High,128,833000,833000,833000,604.5961501,1
2014,2014-11,Central Region,CENTRAL AREA,Mid,73,385000,385000,385000,489.9685618,1
2014,2014-11,Central Region,CENTRAL AREA,High,64.6,2073000,414600,380000,596.248261,5
2014,2014-11,Central Region,GEYLANG,Low,79.27272727,4267000,387909.0909,325000,454.6074029,11
2014,2014-11,Central Region,GEYLANG,Mid,76.81818182,4340300,394572.7273,370000,477.1922541,11
2014,2014-11,Central Region,GEYLANG,High,79.23461539,11389388,438053.3846,391500,513.6205975,26
2014,2014-11,Central Region,KALLANG/WHAMPOA,Low,76.33333333,2383500,397250,346750,483.4816815,6
2014,2014-11,Central Region,KALLANG/WHAMPOA,Mid,77,4844750,403729.1667,377500,487.1130288,12
2014,2014-11,Central Region,KALLANG/WHAMPOA,High,84.28,12001888,480075.52,443000,529.1945705,25
2014,2014-11,Central Region,MARINE PARADE,Low,117,725000,725000,725000,575.6817879,1
2014,2014-11,Central Region,MARINE PARADE,Mid,70.5,815000,407500,407500,536.9932686,2
2014,2014-11,Central Region,MARINE PARADE,High,90,4508000,563500,507500,581.6768189,8
2014,2014-11,Central Region,QUEENSTOWN,Low,90.6,2860000,572000,620000,586.5407319,5
2014,2014-11,Central Region,QUEENSTOWN,Mid,69,2685000,447500,407500,602.5239222,6
2014,2014-11,Central Region,QUEENSTOWN,High,83.69230769,14454888,555957.2308,544000,617.1435375,26
2014,2014-11,Central Region,TOA PAYOH,Low,101.1666667,3293000,548833.3333,547500,504.0033061,6
2014,2014-11,Central Region,TOA PAYOH,Mid,71,6399888,355549.3333,331500,465.2344493,18
2014,2014-11,Central Region,TOA PAYOH,High,93.55555556,9468888,526049.3333,570000,522.3808384,18
2014,2014-11,East Region,BEDOK,Low,87.625,9207000,383625,378000,406.7328184,24
2014,2014-11,East Region,BEDOK,Mid,83,8834500,384108.6957,370000,429.9385548,23
2014,2014-11,East Region,BEDOK,High,90.69565217,20061076,436110.3478,400500,446.7250119,46
2014,2014-11,East Region,PASIR RIS,Low,126.6428571,7001000,500071.4286,459000,366.8442259,14
2014,2014-11,East Region,PASIR RIS,Mid,111.0909091,4853000,441181.8182,410000,368.951628,11
2014,2014-11,East Region,PASIR RIS,High,118.2173913,11128088,483829.913,480000,380.2258937,23
2014,2014-11,East Region,TAMPINES,Low,99.64705882,7184000,422588.2353,420000,393.9882439,17
2014,2014-11,East Region,TAMPINES,Mid,96.34210526,16089221,423400.5526,411000,408.2870769,38
2014,2014-11,East Region,TAMPINES,High,104.3220339,28145688,477045.5593,460000,424.8290022,59
2014,2014-11,North Region,SEMBAWANG,Low,100.125,2998000,374750,351000,347.7198295,8
2014,2014-11,North Region,SEMBAWANG,Mid,105.5,4990000,415833.3333,400000,366.1821629,12
2014,2014-11,North Region,SEMBAWANG,High,102.7878788,13651256,413674.4242,400000,373.8928094,33
2014,2014-11,North Region,WOODLANDS,Low,100.1904762,7705000,366904.7619,345000,340.2179734,21
2014,2014-11,North Region,WOODLANDS,Mid,111.28,10465888,418635.52,385000,349.5017083,25
2014,2014-11,North Region,WOODLANDS,High,107.6037736,21902352,413251.9245,390000,356.7941527,53
2014,2014-11,North Region,YISHUN,Low,92.42424242,11485388,348042.0606,350000,349.8454077,33
2014,2014-11,North Region,YISHUN,Mid,83.40625,10588000,330875,302500,368.5493966,32
2014,2014-11,North Region,YISHUN,High,86.25,15452888,351202,331000,378.2929279,44
2014,2014-11,North-East Region,ANG MO KIO,Low,83.7,3687000,368700,346500,409.2399522,10
